student_id,faculty_id,rating
1017,61,2
1017,55,2
1017,76,2
1017,1,3
1017,8,3
1017,100,4
1017,53,4
1017,60,2
1017,90,4
1017,51,5
1017,2,5
1017,96,4
1017,56,2
1018,16,3
1018,78,4
1018,97,4
1018,41,2
1018,60,3
1018,89,3
1018,86,4
1018,82,4
1018,51,5
1018,21,4
1018,39,3
1018,19,4
1018,28,4
1018,58,4
1018,23,4
1018,30,4
1018,45,3
1018,56,4
1019,3,4
1019,44,3
1019,9,2
1019,4,5
1019,31,4
1019,91,3
1019,35,4
1019,82,3
1019,17,2
1019,63,3
1019,60,5
1020,37,5
1020,62,5
1020,52,5
1020,10,3
1020,1,5
1020,21,5
1021,8,2
1021,38,4
1021,29,3
1021,75,3
1021,7,5
1021,17,4
1021,81,4
1021,18,3
1021,13,5
1021,61,3
1021,4,4
1021,88,5
1021,84,5
1021,39,3
1021,40,4
1022,59,3
1022,95,5
1022,1,5
1022,71,4
1022,54,3
1022,31,3
1022,44,2
1022,3,2
1022,62,3
1022,30,4
1022,94,3
1022,35,3
1022,99,2
1022,98,3
1022,91,3
1022,34,3
1022,66,5
1022,27,4
1023,3,4
1023,44,4
1023,2,3
1023,30,4
1023,83,2
1023,55,3
1023,72,3
1023,75,3
1024,30,4
1024,84,5
1024,85,3
1024,46,4
1024,39,5
1024,73,4
1024,31,3
1024,100,4
1024,69,4
1024,80,2
1024,63,4
1024,10,5
1024,53,2
1024,93,4
1024,87,4
1024,90,3
1025,47,5
1025,18,3
1025,87,4
1025,22,3
1025,38,4
1025,96,2
1025,93,4
1025,14,3
1026,76,4
1026,94,2
1026,30,1
1026,1,4
1026,46,4
1027,30,3
1027,65,4
1027,38,4
1027,39,4
1027,26,4
1027,18,3
1027,99,4
1027,36,3
1027,17,3
1027,41,4
1027,15,4
1027,43,4
1027,8,2
1027,68,2
1027,55,4
1027,52,5
1027,54,4
1027,27,5
1027,71,2
1028,74,5
1028,84,3
1028,42,4
1028,48,5
1028,4,4
1028,53,5
1028,94,5
1028,29,5
1028,37,4
1028,27,4
1028,66,4
1029,43,4
1029,30,5
1029,98,4
1029,97,3
1029,56,5
1029,92,5
1029,68,4
1029,69,4
1029,18,4
1029,31,4
1029,24,1
1029,22,1
1029,49,5
1029,95,3
1029,66,3
1029,96,5
1029,17,4
1029,89,4
1029,90,4
1030,41,4
1030,44,3
1030,16,3
1030,29,4
1030,34,3
1030,35,2
1030,69,4
1030,10,4
1030,67,1
1030,90,4
1030,64,1
1030,62,4
1030,50,3
1030,79,5
1030,68,3
1030,72,3
1030,31,4
1030,45,3
1030,46,3
1031,95,3
1031,11,3
1031,20,5
1031,18,2
1031,66,3
1031,68,1
1031,64,5
1031,17,4
1031,59,3
1031,69,4
1031,77,4
1031,67,4
1032,50,4
1032,54,4
1032,59,1
1032,16,3
1032,37,4
1032,90,4
1032,13,1
1032,8,2
1032,92,1
1032,25,3
1032,86,4
1032,5,1
1032,84,4
1033,99,4
1033,67,5
1033,90,4
1033,66,4
1033,24,4
1034,33,3
1034,52,1
1034,40,5
1034,74,2
1034,77,5
1034,42,4
1034,46,4
1034,29,2
1034,95,4
1035,76,2
1035,82,3
1035,44,2
1035,99,5
1035,52,5
1035,94,4
1035,62,3
1035,16,3
1035,6,5
1035,40,4
1035,87,3
1035,93,5
1035,19,5
1035,12,3
1035,26,4
1035,77,1
1035,28,3
1035,98,5
1035,75,5
1035,54,5
1036,5,3
1036,9,4
1036,4,3
1036,73,3
1036,18,5
1036,56,5
1036,3,4
1036,43,5
1036,14,5
1036,46,5
1036,44,1
1036,39,3
1036,47,4
1036,89,5
1037,72,3
1037,63,2
1037,6,3
1037,65,4
1037,85,3
1037,47,1
1037,70,5
1037,48,2
1037,74,3
1038,20,3
1038,26,4
1038,4,3
1038,57,2
1038,29,4
1038,50,3
1038,78,3
1038,35,3
1038,64,3
1038,27,3
1038,34,2
1038,19,3
1038,46,3
1038,55,3
1038,66,3
1038,28,4
1038,56,3
1039,5,2
1039,23,5
1039,15,3
1039,61,3
1039,46,3
1039,97,3
1039,24,3
1039,37,4
1039,25,3
1039,40,4
1039,67,4
1039,20,3
1039,35,4
1039,39,5
1040,7,4
1040,52,4
1040,57,4
1040,29,3
1040,5,3
1040,22,5
1040,76,2
1040,95,3
1040,36,4
1040,19,5
1040,14,4
1040,91,5
1040,94,3
1041,57,5
1041,75,4
1041,34,4
1041,9,3
1041,31,5
1042,5,5
1042,42,4
1042,62,3
1042,36,5
1042,33,4
1042,68,4
1042,2,4
1042,13,2
1042,19,3
1042,58,2
1042,93,3
1042,100,4
1042,82,2
1042,48,3
1042,4,5
1042,59,3
1042,78,4
1042,38,4
1042,73,4
1042,39,2
1043,71,5
1043,60,3
1043,64,1
1043,40,1
1043,70,3
1043,88,5
1043,41,4
1044,92,4
1044,83,2
1044,66,4
1044,6,3
1044,57,5
1044,86,2
1044,31,1
1044,52,4
1044,88,4
1044,47,2
1044,22,3
1044,34,5
1044,21,3
1044,32,4
1045,25,4
1045,69,4
1045,45,4
1045,31,4
1045,58,4
1045,24,3
1045,33,4
1045,99,5
1045,41,5
1045,34,4
1045,40,5
1045,51,3
1045,65,2
1045,81,2
1045,15,4
1045,62,2
1045,78,4
1045,86,3
1045,71,5
1046,63,3
1046,93,4
1046,47,3
1046,92,3
1046,36,5
1047,33,5
1047,50,3
1047,87,3
1047,58,2
1047,59,4
1047,76,4
1047,69,4
1048,29,2
1048,57,3
1048,65,3
1048,31,3
1048,67,3
1048,40,3
1048,78,3
1048,30,3
1048,89,3
1049,41,3
1049,25,1
1049,71,4
1049,52,3
1049,47,3
1049,8,4
1049,67,3
1049,72,2
1049,36,4
1049,3,2
1049,39,4
1049,54,3
1049,38,3
1049,29,3
1049,51,5
1049,63,5
1049,15,5
1049,65,4
1049,21,4
1050,48,4
1050,8,3
1050,7,5
1050,41,2
1050,38,4
1050,2,4
1050,3,3
1050,79,4
1050,30,4
1050,28,4
1050,77,5
1050,36,4
1050,58,5
1050,5,2
1050,13,3
1051,70,3
1051,5,3
1051,49,1
1051,88,5
1051,98,4
1051,55,3
1051,100,1
1051,24,3
1051,7,5
1051,63,5
1051,84,3
1051,23,3
1051,41,1
1051,61,3
1051,67,5
1051,96,2
1052,93,3
1052,65,4
1052,36,3
1052,63,3
1052,74,3
1052,52,4
1052,44,5
1052,21,3
1052,79,4
1052,23,4
1053,99,3
1053,55,2
1053,31,2
1053,53,2
1053,8,4
1053,21,5
1053,63,3
1053,81,3
1053,39,5
1054,82,5
1054,13,5
1054,97,4
1054,66,3
1054,61,1
1054,35,4
1054,48,3
1054,93,3
1054,46,3
1054,84,4
1054,12,2
1055,26,3
1055,70,4
1055,8,1
1055,74,4
1055,25,2
1056,1,5
1056,86,2
1056,78,4
1056,52,3
1056,73,4
1057,96,4
1057,77,3
1057,47,4
1057,52,4
1057,72,1
1057,49,2
1057,30,4
1057,66,4
1057,75,4
1057,48,4
1058,65,3
1058,27,3
1058,51,4
1058,83,4
1058,61,5
1058,37,5
1059,31,4
1059,53,4
1059,5,3
1059,85,3
1059,84,3
1060,17,4
1060,2,3
1060,91,3
1060,3,5
1060,44,4
1060,12,4
1060,96,5
1060,78,3
1061,39,3
1061,40,5
1061,49,4
1061,80,4
1061,84,4
1061,52,4
1061,73,4
1062,79,3
1062,46,4
1062,38,4
1062,90,5
1062,10,2
1062,36,3
1062,37,4
1062,61,4
1062,47,3
1062,34,3
1062,19,4
1062,67,2
1062,93,3
1062,7,1
1062,27,3
1062,74,1
1063,32,4
1063,55,4
1063,11,4
1063,46,4
1063,44,4
1063,96,4
1063,59,4
1063,90,4
1063,52,4
1063,29,3
1063,65,5
1063,6,3
1063,15,4
1063,22,5
1063,3,3
1063,49,3
1063,79,4
1064,29,1
1064,15,3
1064,87,2
1064,34,5
1064,28,3
1064,91,5
1064,54,4
1064,45,3
1064,85,3
1064,79,5
1064,32,1
1064,82,3
1064,12,1
1064,19,1
1064,40,4
1064,8,5
1064,81,1
1064,20,4
1064,30,1
1064,26,5
1065,54,3
1065,55,3
1065,100,4
1065,74,4
1065,42,2
1065,59,4
1065,96,4
1065,5,5
1065,25,3
1065,45,4
1065,83,3
1066,68,5
1066,28,5
1066,47,1
1066,54,5
1066,74,2
1066,95,5
1066,63,4
1066,45,3
1066,76,5
1066,4,4
1066,33,5
1066,35,4
1066,59,3
1066,70,4
1067,3,5
1067,72,3
1067,29,3
1067,14,4
1067,1,3
1067,36,4
1067,90,4
1067,10,4
1067,79,3
1067,73,1
1067,53,4
1067,8,5
1067,83,5
1067,87,1
1067,7,5
1067,71,4
1067,77,4
1067,6,3
1068,84,5
1068,57,3
1068,85,3
1068,9,4
1068,14,4
1068,77,3
1069,40,5
1069,99,3
1069,36,4
1069,73,5
1069,97,3
1069,59,1
1069,15,1
1069,37,4
1069,33,2
1069,76,1
1069,56,4
1069,75,5
1069,78,4
1069,47,4
1069,74,3
1069,71,1
1069,95,1
1070,73,3
1070,27,4
1070,88,5
1070,22,4
1070,97,5
1070,64,5
1070,3,5
1070,23,4
1070,5,4
1070,75,5
1070,38,3
1070,35,4
1070,93,5
1070,98,5
1071,10,3
1071,76,5
1071,48,4
1071,75,3
1071,34,4
1071,52,4
1071,51,4
1071,21,4
1072,73,3
1072,41,2
1072,20,4
1072,56,2
1072,24,3
1072,26,1
1072,85,5
1072,57,2
1072,4,4
1072,88,3
1072,44,3
1072,32,4
1072,61,3
1072,90,5
1072,12,2
1072,59,3
1072,67,2
1072,23,4
1072,37,2
1072,42,3
1073,66,3
1073,74,4
1073,45,5
1073,28,4
1073,17,5
1074,35,5
1074,68,4
1074,65,2
1074,90,5
1074,67,3
1074,71,3
1074,2,5
1074,96,5
1074,9,5
1074,3,3
1074,83,4
1074,19,4
1074,50,4
1074,84,4
1074,79,4
1074,16,3
1074,18,5
1074,93,3
1074,54,4
1075,86,2
1075,64,5
1075,10,3
1075,6,5
1075,20,3
1076,21,5
1076,20,4
1076,98,2
1076,81,3
1076,25,5
1076,3,4
1076,68,2
1076,95,4
1076,15,1
1076,7,4
1076,52,3
1077,40,3
1077,87,1
1077,19,4
1077,60,4
1077,43,3
1078,31,2
1078,51,4
1078,83,3
1078,34,5
1078,59,5
1078,40,4
1078,77,3
1078,96,4
1078,37,3
1078,10,3
1078,22,4
1078,90,4
1079,82,5
1079,39,4
1079,18,1
1079,41,1
1079,71,4
1079,73,4
1079,28,3
1080,5,4
1080,60,3
1080,19,4
1080,82,2
1080,16,2
1081,73,2
1081,80,2
1081,94,5
1081,64,2
1081,45,4
1081,57,4
1081,56,3
1081,2,2
1082,67,2
1082,18,4
1082,12,3
1082,54,3
1082,10,5
1082,30,2
1082,52,4
1082,8,3
1082,92,2
1082,36,4
1082,88,3
1082,34,2
1082,82,3
1083,26,3
1083,92,4
1083,25,5
1083,4,1
1083,29,4
1083,59,5
1084,52,4
1084,84,3
1084,35,5
1084,30,4
1084,11,4
1084,80,2
1084,72,5
1084,37,5
1084,75,4
1084,81,4
1084,65,3
1084,96,5
1084,3,5
1084,4,4
1084,27,4
1084,91,5
1084,70,5
1084,47,2
1084,66,3
1085,9,3
1085,53,5
1085,95,2
1085,51,5
1085,38,4
1085,26,3
1085,68,3
1085,23,4
1085,75,4
1085,16,3
1085,72,3
1085,43,4
1085,78,3
1085,98,3
1085,47,5
1085,37,3
1085,100,4
1085,34,1
1086,56,2
1086,9,4
1086,100,3
1086,89,4
1086,23,4
1086,24,3
1086,70,5
1086,96,5
1086,16,4
1086,71,4
1086,99,4
1086,88,3
1086,8,3
1086,87,2
1086,48,3
1086,21,3
1086,78,3
1086,52,1
1086,36,4
1086,6,5
1087,66,5
1087,69,4
1087,71,4
1087,26,3
1087,78,4
1087,25,4
1087,85,5
1087,75,3
1087,30,4
1087,70,5
1088,79,5
1088,99,2
1088,94,5
1088,40,3
1088,51,3
1088,100,3
1088,91,4
1088,89,4
1088,93,3
1088,44,4
1088,30,4
1088,75,4
1088,23,4
1088,5,5
1088,46,2
1089,4,3
1089,22,4
1089,80,5
1089,9,3
1089,53,4
1089,79,4
1090,18,3
1090,72,5
1090,99,2
1090,64,4
1090,100,5
1090,31,4
1090,25,5
1090,79,5
1090,58,3
1090,94,3
1090,47,4
1090,61,3
1090,81,5
1090,96,4
1090,14,4
1090,51,4
1090,35,2
1090,56,2
1090,8,4
1090,67,3
1091,16,1
1091,3,4
1091,39,5
1091,72,5
1091,14,5
1092,50,3
1092,18,5
1092,94,3
1092,66,4
1092,1,2
1092,63,3
1092,81,3
1092,90,4
1092,87,3
1092,22,1
1092,30,5
1092,67,5
1092,69,3
1092,47,4
1092,92,4
1092,17,4
1092,97,5
1092,79,2
1092,46,3
1093,79,5
1093,97,5
1093,16,4
1093,61,5
1093,32,1
1093,63,4
1093,62,4
1093,76,4
1093,85,3
1093,95,5
1093,83,4
1093,87,3
1093,11,5
1093,84,3
1094,83,4
1094,25,5
1094,19,3
1094,15,2
1094,99,4
1094,45,4
1094,87,2
1094,73,3
1094,72,1
1094,35,1
1094,13,4
1094,16,4
1094,58,3
1094,18,4
1094,75,1
1094,59,2
1094,62,3
1094,31,5
1094,17,3
1095,30,4
1095,75,3
1095,27,3
1095,89,3
1095,99,3
1095,59,5
1095,3,4
1095,4,2
1095,10,4
1095,20,1
1095,90,1
1095,25,3
1095,68,5
1096,93,2
1096,20,4
1096,31,4
1096,84,4
1096,9,3
1096,74,5
1096,35,5
1096,85,5
1096,13,4
1096,91,5
1096,45,4
1096,97,4
1096,11,3
1097,52,5
1097,77,4
1097,76,4
1097,78,1
1097,92,3
1097,56,3
1097,61,4
1097,44,3
1097,80,3
1097,57,4
1097,10,5
1097,51,5
1097,37,4
1097,36,3
1097,55,4
1097,59,3
1097,74,5
1097,97,3
1097,30,4
1098,77,4
1098,62,4
1098,74,4
1098,51,3
1098,30,5
1098,14,5
1098,15,4
1098,40,2
1098,10,5
1098,37,4
1098,66,4
1098,80,4
1098,8,5
1098,17,5
1098,4,4
1098,97,4
1099,97,4
1099,41,3
1099,17,5
1099,8,2
1099,86,5
1099,4,3
1099,25,5
1099,98,4
1099,84,3
1099,47,3
1099,58,3
1099,60,3
1099,89,5
1099,48,5
1099,2,3
1099,96,4
1099,62,4
1099,30,5
1099,50,2
1099,33,3
1100,38,2
1100,68,1
1100,81,3
1100,25,1
1100,33,3
1100,43,5
1100,46,4
1100,34,3
1100,55,3
1100,14,3
1100,8,4
1100,70,3
1100,27,3
1100,11,5
1100,13,3
1100,71,4
1100,50,3
1100,44,2
1101,5,4
1101,42,2
1101,81,2
1101,15,1
1101,57,4
1101,83,3
1101,51,4
1101,24,3
1101,76,5
1102,92,3
1102,69,4
1102,31,5
1102,5,4
1102,43,4
1102,61,3
1102,96,3
1102,35,4
1102,4,4
1102,3,4
1103,42,4
1103,54,4
1103,80,4
1103,13,4
1103,66,1
1104,14,1
1104,34,4
1104,32,3
1104,33,4
1104,31,5
1104,36,3
1104,44,4
1104,21,3
1104,42,3
1104,69,3
1104,7,3
1104,97,4
1104,4,4
1104,48,2
1104,28,4
1104,53,3
1104,5,4
1104,43,5
1104,35,3
1105,72,5
1105,51,5
1105,23,4
1105,43,4
1105,28,4
1105,94,4
1105,31,4
1105,27,3
1105,53,5
1105,47,3
1105,64,4
1105,4,4
1105,90,2
1105,81,5
1105,32,2
1105,46,4
1106,97,5
1106,100,3
1106,96,1
1106,3,5
1106,91,3
1106,93,5
1106,7,4
1106,50,4
1106,41,1
1106,53,1
1106,12,2
1106,4,5
1106,18,3
1106,60,4
1106,56,3
1106,81,4
1106,8,5
1106,68,3
1107,99,4
1107,10,3
1107,58,5
1107,11,3
1107,84,5
1107,62,5
1107,1,5
1107,77,4
1107,60,1
1107,23,4
1107,47,4
1108,26,2
1108,34,4
1108,30,3
1108,44,5
1108,19,4
1109,67,4
1109,43,5
1109,98,3
1109,94,1
1109,64,4
1109,71,4
1109,81,3
1109,37,1
1109,30,4
1109,56,3
1109,89,4
1109,33,4
1109,63,3
1109,57,3
1109,2,3
1109,31,3
1109,61,3
1109,17,4
1109,88,2
1109,85,3
1110,43,3
1110,99,4
1110,82,3
1110,3,5
1110,32,2
1110,74,4
1110,5,4
1110,41,2
1110,48,2
1110,26,5
1111,23,4
1111,87,4
1111,49,4
1111,91,2
1111,46,5
1111,22,3
1111,42,5
1111,21,4
1111,100,5
1111,44,5
1111,12,4
1111,15,2
1112,59,3
1112,80,5
1112,75,2
1112,76,4
1112,23,4
1112,49,4
1112,47,5
1112,88,5
1112,98,5
1112,6,4
1113,34,3
1113,66,5
1113,73,5
1113,24,4
1113,36,4
1113,55,3
1113,77,5
1113,12,2
1113,63,4
1114,19,5
1114,95,4
1114,8,2
1114,44,4
1114,39,4
1114,77,3
1114,26,4
1114,22,3
1114,74,4
1114,64,4
1114,43,4
1115,62,4
1115,27,2
1115,22,1
1115,74,4
1115,100,4
1115,63,2
1115,28,4
1115,48,4
1115,12,2
1116,75,4
1116,82,4
1116,18,2
1116,57,4
1116,35,1
1116,48,4
1116,70,5
1116,95,1
1116,94,4
1117,98,5
1117,30,4
1117,34,2
1117,91,2
1117,14,4
1117,44,3
1117,8,2
1117,86,3
1117,83,3
1117,41,3
1117,45,3
1117,10,4
1117,52,4
1117,96,4
1117,77,5
1118,45,5
1118,55,1
1118,85,4
1118,16,3
1118,21,4
1118,65,2
1118,46,3
1118,7,4
1118,86,4
1118,12,4
1118,47,3
1118,90,4
1118,28,3
1118,25,4
1119,38,3
1119,96,4
1119,46,1
1119,73,5
1119,23,3
1119,12,3
1119,27,5
1119,19,2
1119,97,4
1119,47,5
1119,53,3
1119,58,4
1119,7,4
1119,78,3
1119,17,1
1119,11,3
1119,71,5
1120,59,4
1120,67,2
1120,19,4
1120,5,4
1120,66,5
1120,65,4
1120,84,3
1120,28,1
1120,68,5
1120,72,4
1120,97,5
1120,20,3
1120,32,4
1120,49,3
1120,42,4
1120,16,4
1121,10,4
1121,79,5
1121,9,5
1121,62,3
1121,78,2
1121,56,2
1121,74,3
1121,83,4
1121,44,4
1121,41,2
1121,93,4
1121,34,3
1122,48,2
1122,49,1
1122,33,3
1122,61,4
1122,80,5
1122,25,3
1122,42,4
1122,14,2
1122,62,3
1122,18,4
1122,27,4
1122,50,5
1122,79,2
1122,92,4
1122,26,3
1123,80,4
1123,93,5
1123,73,4
1123,62,5
1123,27,4
1123,33,3
1123,48,3
1123,91,4
1123,29,3
1123,74,4
1123,72,4
1123,56,2
1123,57,5
1123,8,5
1123,21,4
1123,43,2
1123,88,4
1124,69,4
1124,32,4
1124,13,5
1124,15,3
1124,23,3
1124,52,4
1124,45,5
1124,1,4
1124,71,5
1124,12,4
1124,31,2
1124,50,4
1124,42,4
1124,22,4
1124,75,3
1124,43,5
1124,29,3
1124,76,4
1124,62,4
1124,8,3
1125,18,3
1125,69,3
1125,19,4
1125,57,4
1125,44,3
1125,49,4
1125,24,3
1125,26,1
1125,77,3
1125,85,4
1125,87,4
1125,74,4
1125,5,3
1125,59,5
1126,75,3
1126,66,3
1126,22,3
1126,100,3
1126,57,4
1126,41,4
1126,71,4
1126,97,5
1126,13,5
1126,23,2
1127,64,2
1127,42,5
1127,67,3
1127,55,3
1127,76,3
1127,45,4
1127,68,1
1127,52,3
1127,38,5
1127,70,3
1127,17,3
1128,53,4
1128,38,1
1128,68,3
1128,76,1
1128,95,3
1128,94,1
1128,46,4
1128,90,5
1128,8,3
1128,26,4
1128,21,5
1128,27,3
1128,81,3
1128,40,2
1128,48,3
1128,72,4
1128,7,4
1129,71,4
1129,54,3
1129,70,4
1129,78,5
1129,27,4
1130,77,3
1130,78,4
1130,96,5
1130,79,4
1130,8,4
1130,13,1
1130,48,1
1130,95,5
1130,76,5
1130,86,3
1130,63,5
1130,20,3
1130,44,2
1130,84,4
1130,14,4
1130,21,2
1130,58,5
1130,38,3
1130,69,5
1130,19,3
1131,66,5
1131,89,4
1131,77,4
1131,28,5
1131,78,3
1131,50,3
1131,62,5
1131,65,4
1131,74,1
1131,49,5
1131,63,3
1131,47,4
1131,15,3
1131,71,3
1132,19,4
1132,9,4
1132,21,3
1132,76,3
1132,83,5
1133,61,4
1133,88,3
1133,62,4
1133,80,5
1133,38,4
1133,40,3
1133,71,3
1133,6,3
1133,65,4
1133,33,4
1133,67,5
1133,73,2
1133,54,2
1133,22,4
1133,63,4
1133,36,4
1133,92,5
1134,55,4
1134,50,1
1134,87,2
1134,36,3
1134,51,5
1134,39,4
1134,40,5
1134,60,4
1134,7,4
1134,23,4
1134,69,3
1134,35,3
1134,73,2
1134,96,3
1134,95,4
1134,14,4
1134,82,4
1134,3,5
1134,83,2
1134,32,4
1135,89,5
1135,66,3
1135,63,3
1135,16,5
1135,68,2
1135,53,3
1135,44,4
1135,22,4
1136,32,5
1136,31,3
1136,46,3
1136,76,3
1136,92,5
1136,2,5
1136,6,3
1136,17,3
1136,40,4
1137,63,3
1137,31,3
1137,1,3
1137,20,4
1137,69,5
1137,16,3
1137,60,3
1137,71,2
1137,23,3
1137,55,3
1137,35,3
1137,86,3
1137,4,4
1137,17,3
1137,56,5
1137,80,3
1137,46,1
1137,76,4
1138,87,2
1138,50,3
1138,34,4
1138,41,4
1138,14,2
1138,24,3
1138,76,4
1138,97,4
1138,46,4
1138,61,5
1138,69,4
1138,32,2
1138,57,5
1138,15,3
1138,8,3
1138,1,3
1138,85,4
1138,94,3
1138,51,3
1138,40,3
1139,32,5
1139,87,3
1139,95,3
1139,90,4
1139,82,3
1139,52,4
1139,78,3
1139,92,3
1139,2,5
1139,74,4
1139,36,3
1140,9,4
1140,34,3
1140,3,4
1140,89,4
1140,100,4
1140,97,4
1140,60,3
1140,65,5
1140,5,3
1140,27,1
1140,87,3
1140,31,5
1140,40,3
1140,16,3
1140,77,3
1140,10,1
1141,73,4
1141,96,3
1141,58,2
1141,10,3
1141,32,3
1141,64,3
1142,80,5
1142,95,5
1142,11,5
1142,2,4
1142,1,5
1142,84,3
1142,83,3
1142,44,3
1142,94,1
1142,32,5
1142,97,1
1142,10,4
1142,3,4
1142,35,3
1142,23,5
1143,1,3
1143,19,5
1143,34,5
1143,62,3
1143,53,3
1143,52,4
1143,5,4
1143,46,4
1143,75,2
1143,48,4
1143,31,2
1143,4,2
1144,60,1
1144,87,4
1144,93,4
1144,99,2
1144,38,3
1144,23,4
1144,65,3
1144,8,3
1144,33,4
1144,24,4
1144,39,4
1144,73,5
1144,36,3
1144,9,3
1144,17,3
1144,13,4
1144,50,5
1144,12,5
1144,15,4
1144,88,3
1145,33,3
1145,66,5
1145,68,3
1145,26,4
1145,8,2
1145,17,1
1145,85,4
1145,41,4
1145,80,2
1145,56,3
1145,52,4
1145,7,3
1145,50,5
1145,100,3
1145,77,3
1145,42,2
1145,98,4
1145,79,4
1145,91,2
1145,4,4
1146,61,3
1146,71,3
1146,27,4
1146,95,2
1146,46,3
1146,41,3
1146,13,5
1146,86,3
1147,38,1
1147,13,3
1147,35,3
1147,60,4
1147,2,5
1148,61,5
1148,13,3
1148,94,4
1148,54,5
1148,27,4
1149,88,4
1149,36,5
1149,93,4
1149,56,3
1149,29,5
1149,86,4
1149,84,5
1149,32,3
1149,100,4
1149,10,4
1149,92,3
1149,31,5
1149,30,5
1149,46,5
1149,81,3
1149,9,4
1149,80,4
1149,73,5
1149,99,3
1150,12,4
1150,68,4
1150,63,4
1150,61,4
1150,86,4
1150,29,4
1150,76,5
1151,81,5
1151,14,2
1151,31,3
1151,89,5
1151,60,3
1151,40,4
1151,21,3
1151,94,5
1151,46,5
1151,18,4
1151,10,4
1151,32,5
1151,7,3
1151,29,4
1152,78,5
1152,100,5
1152,1,3
1152,69,4
1152,52,3
1152,16,4
1152,18,5
1152,76,5
1152,8,1
1152,39,5
1153,98,4
1153,88,4
1153,47,4
1153,74,5
1153,90,5
1153,60,3
1153,43,5
1153,39,4
1153,72,3
1153,94,5
1153,19,4
1153,55,5
1153,87,3
1154,68,4
1154,87,5
1154,39,3
1154,98,4
1154,40,3
1154,48,5
1154,100,1
1154,72,4
1154,91,4
1154,69,4
1154,17,3
1154,46,3
1154,16,5
1154,37,3
1154,86,4
1154,82,4
1155,95,3
1155,43,4
1155,56,1
1155,83,5
1155,40,3
1155,20,5
1155,74,4
1155,91,4
1155,81,5
1155,80,1
1155,32,5
1155,4,5
1156,11,3
1156,100,3
1156,70,4
1156,45,3
1156,90,3
1156,66,3
1156,74,4
1156,95,4
1156,17,4
1156,50,3
1156,47,4
1156,36,1
1156,7,5
1156,26,4
1156,8,5
1157,68,5
1157,66,5
1157,32,3
1157,91,4
1157,87,4
1157,64,2
1158,40,4
1158,64,1
1158,27,4
1158,65,3
1158,56,4
1158,18,5
1158,92,4
1158,76,3
1158,89,4
1158,70,3
1158,4,4
1158,85,4
1158,19,4
1158,46,3
1158,13,4
1158,62,1
1158,39,3
1158,69,5
1158,6,4
1158,16,5
1159,83,4
1159,13,4
1159,37,4
1159,69,5
1159,44,3
1159,80,4
1159,14,4
1159,88,4
1159,97,3
1159,26,4
1159,31,5
1159,85,3
1159,24,1
1159,11,4
1159,98,4
1160,88,5
1160,27,3
1160,78,5
1160,28,4
1160,54,4
1160,96,4
1160,97,3
1160,18,4
1161,71,5
1161,28,5
1161,79,3
1161,72,2
1161,46,5
1161,40,4
1161,60,5
1161,9,3
1161,27,4
1161,6,3
1161,39,3
1161,92,4
1162,40,4
1162,52,5
1162,66,3
1162,82,4
1162,21,3
1162,39,3
1162,3,2
1162,27,3
1163,32,3
1163,96,4
1163,17,3
1163,83,4
1163,16,5
1163,8,4
1163,72,2
1163,20,4
1163,93,4
1164,18,3
1164,60,2
1164,75,4
1164,54,3
1164,49,4
1164,47,3
1164,68,3
1164,23,4
1164,90,5
1164,32,4
1164,98,4
1164,15,1
1164,31,4
1165,55,1
1165,36,1
1165,45,5
1165,47,4
1165,4,4
1165,48,4
1165,93,2
1165,89,4
1165,44,4
1165,52,4
1165,83,5
1165,60,4
1165,91,2
1165,26,3
1166,41,2
1166,94,4
1166,33,3
1166,31,2
1166,28,4
1166,97,2
1166,35,4
1167,64,2
1167,89,3
1167,47,3
1167,34,4
1167,83,3
1167,1,5
1167,38,3
1167,3,4
1167,17,4
1167,94,3
1167,6,3
1167,66,2
1167,37,4
1167,29,4
1167,12,5
1167,23,4
1168,10,5
1168,98,4
1168,1,2
1168,54,4
1168,50,4
1168,69,4
1168,28,3
1168,24,3
1168,12,4
1168,3,4
1168,19,4
1168,75,3
1168,29,3
1168,77,3
1168,47,4
1168,57,3
1168,14,4
1168,42,5
1168,91,4
1169,20,3
1169,38,4
1169,66,2
1169,19,4
1169,98,2
1169,28,2
1169,83,5
1169,61,4
1169,46,3
1169,72,5
1169,47,3
1170,38,5
1170,3,1
1170,46,4
1170,9,4
1170,52,4
1170,82,5
1170,13,4
1170,55,4
1170,43,4
1170,6,3
1170,20,4
1170,60,4
1170,91,5
1170,87,2
1170,16,3
1171,39,5
1171,50,4
1171,30,4
1171,18,4
1171,47,4
1171,24,4
1171,79,3
1171,29,5
1171,21,3
1171,68,5
1171,98,3
1171,17,5
1172,15,5
1172,3,2
1172,9,3
1172,14,2
1172,60,1
1172,16,3
1172,1,3
1172,17,3
1172,74,3
1172,12,4
1172,52,4
1172,30,3
1173,74,3
1173,94,3
1173,6,2
1173,85,5
1173,32,3
1173,56,3
1173,13,4
1173,91,4
1173,98,4
1173,69,3
1174,61,4
1174,49,3
1174,40,2
1174,45,4
1174,57,1
1175,21,3
1175,73,4
1175,93,1
1175,43,4
1175,39,3
1175,60,3
1175,84,4
1175,97,4
1175,61,3
1175,66,5
1175,46,4
1175,34,3
1175,87,4
1175,77,3
1176,14,4
1176,81,3
1176,93,4
1176,59,3
1176,58,4
1176,9,5
